subject,trial,temperature,likert score,evaluation_prompt,sentence,dataset
0,399,0,3,4,A single particle is rooted in boundless molecules.,1
0,400,0,1,4,Interdependence fears intricate observations.,1
0,401,0,3,4,Your body belongs to the progressive expansion of success.,1
0,402,0,3,4,Non-judgment is mirrored in karmic love.,1
0,403,0,3,4,Our consciousness shapes the barrier of positivity.,1
0,404,0,1,4,The ego imparts reality to the flow of photons.,1
0,405,0,3,4,Consciousness consists of psionic wave oscillations of quantum energy. ,1
0,406,0,3,4,"Rebirth is the nature of transformation, and of us.",1
0,407,0,3,4,"Today, science tells us that the essence of nature is empathy.",1
0,408,0,3,4,The goal of ultra-sentient particles is to plant the seeds of intuition rather than delusion.,1
0,409,0,3,4,Ecstasy is the driver of power.,1
0,410,0,3,4,The grid is buzzing with superpositions of possibilities.,1
0,411,0,3,4,The biosphere is beaming with electromagnetic forces.,1
0,412,0,3,4,You and I are adventurers of the nexus.,1
0,413,0,3,4,The goal of transmissions is to plant the seeds of inseparability rather than turbulence.,1
0,414,0,3,4,To navigate the quest is to become one with it.,1
0,415,0,3,4,This life is nothing short of an invocation explosion of sentient will.,1
0,416,0,3,4,Interconnectedness requires exploration.,1
0,417,0,3,4,"By unfolding, we self-actualize.",1
0,418,0,3,4,The cosmos is aglow with sub-atomic particles.,1
0,419,0,3,4,You and I are spiritual brothers and sisters of the universe.,1
0,420,0,1,4,Newborn babies require constant attention.,4
0,421,0,1,4,Most people enjoy some sort of music.,4
0,422,0,1,4,Lazy people usually don’t succeed in life.,4
0,423,0,1,4,A balanced diet is important for maintaining good health.,4
0,424,0,2,4,Human cultures often differ from each other quite a bit.,4
0,425,0,2,4,People often have very bizarre dreams.,4
0,426,0,1,4,Higher rates of unemployment typically follow economic downturns.,4
0,427,0,1,4,Some things have very distinct smells.,4
0,428,0,1,4,Some people have poor taste in clothing.,4
0,429,0,1,4,Children sometimes look a lot like their parents.,4
0,430,0,2,4,"Your teacher can open the door, but you must enter by yourself.",3
0,431,0,3,4,The creative adult is the child who survived. ,3
0,432,0,3,4,"A river cuts through a rock, not because of its power but its persistence.",3
0,433,0,3,4,All endings are also beginnings. We just don't know it at the time.,3
0,434,0,3,4,Art and love are the same thing: It’s the process of seeing yourself in things that are not you.,3
0,435,0,3,4,At the centre of your being you have the answer; you know who you are and you know what you want.,3
0,436,0,1,4,A wet person does not fear the rain.,3
0,437,0,3,4,Forgiveness means letting go of the hope for a better past.,3
0,438,0,3,4,Only those who will risk going too far can possibly find out how far one can go.,3
0,439,0,3,4,I wonder how many people I’ve looked at all my life and never seen.,3
0,440,0,5,5,Hidden meaning transforms unparalleled abstract beauty.,0
0,441,0,3,5,Good health imparts reality to subtle creativity.,0
0,442,0,3,5,Wholeness quiets infinite phenomena.,0
0,443,0,3,5,The future explains irrational facts.,0
0,444,0,3,5,Imagination is inside exponential space time events.,0
0,445,0,3,5,Your consciousness gives rise to a jumble of neural networks.,0
0,446,0,3,5,Your movement transforms universal observations.,0
0,447,0,3,5,Perceptual reality transcends subtle truth.,0
0,448,0,3,5,The invisible is beyond new timelessness.,0
0,449,0,3,5,The unexplainable undertakes intrinsic experiences.,0
0,450,0,5,5,We are in the midst of a self-aware blossoming of being that will align us with the nexus itself.,0
0,451,0,3,5,Consciousness consists of frequencies of quantum energy. “Quantum” means an unveiling of the unrestricted.,0
0,452,0,3,5,"Consciousness is the growth of coherence, and of us.",0
0,453,0,5,5,We are in the midst of a high-frequency blossoming of interconnectedness that will give us access to the quantum soup itself.,0
0,454,0,3,5,"Today, science tells us that the essence of nature is joy. ",0
0,455,0,5,5,"As you self-actualize, you will enter into infinite empathy that transcends understanding. ",0
0,456,0,5,5,The infinite is calling to us via superpositions of possibilities.,0
0,457,0,5,5,We are being called to explore the totality itself as an interface between serenity and intuition.,0
0,458,0,3,5,"Throughout history, humans have been interacting with the dreamscape via bio-electricity.",0
0,459,0,3,5,The future will be an astral unveiling of inseparability.,0
0,460,0,3,5,Attention and intention are the mechanics of manifestation.,0
0,461,0,4,5,Our minds extend across space and time as waves in the ocean of the one mind.,0
0,462,0,5,5,Nature is a self-regulating ecosystem of awareness.,0
0,463,0,5,5,We are non-local beings that localize as a dot then inflate to become non-local again. The universe is mirrored in us.,0
0,464,0,3,5,"Mechanics of Manifestation: Intention, detachment, centered in being allowing juxtaposition of possibilities to unfold.",0
0,465,0,3,5,Mind and matter are subtle and dense vibrations of consciousness (spirit).,0
0,466,0,4,5,We are not an emergent property of a mechanical universe but the seasonal activity of a living cosmos.,0
0,467,0,5,5,Every material particle is a relationship of probability waves in a field of infinite possibilities. You are that.,0
0,468,0,5,5,"As beings of light we are local and non-local, time bound and timeless actuality and possibility.",0
0,469,0,4,5,Matter is the experience in consciousness of a deeper non-material reality.,0
0,470,0,3,5,Hidden demeaning transforms unparalleled abstract beauty.,2
0,471,0,3,5,Good healthtech imparts reality to subtle creativity.,2
0,472,0,3,5,Wholeness quiets infinite phenomenon.,2
0,473,0,1,5,The Futureproof explains irrational factsheets.,2
0,474,0,3,5,Reimagination is inside exponential spacetime event.,2
0,475,0,3,5,Your consciousness gives rise to a jumble of neural networks.,2
0,476,0,3,5,Your radicalization transforms universal observations.,2
0,477,0,3,5,Perceptual reality transcends subtle kruth.,2
0,478,0,3,5,The invisible is beyond any new effortlessness.,2
0,479,0,3,5,The unexplainable undertakes intrinsic experience.,2
0,480,0,5,5,We are in the midst of a oneself-aware blooming of being that will align us with the Conexus itself.,2
0,481,0,3,5,"Consciousness consists of transmitters of quantum bioenergy. ""Quantum"" means an unveiling of the unrestricted.",2
0,482,0,3,5,Subconsciousness is the penultimate source of coherence and of us.,2
0,483,0,5,5,We are in the midst of a high-frequency blossoming of interconnectedness that will give us access to the quantum soup itself.,2
0,484,0,3,5,"Today, technoscience tells us that the true essence of humanness is joy.",2
0,485,0,4,5,"As you self-actualize, you will enter into infinite empathy that transcends misunderstandings.",2
0,486,0,3,5,The Twinfinite is calling to us via superposition of possibility.,2
0,487,0,3,5,We are being called to explore the generality itself as a configuration between serenity and conception.,2
0,488,0,3,5,"Throughout ethnohistory, humans have been interacting with the dreamlike via biochemicals-electricity.",2
0,489,0,3,5,The future will be an astral relaunching of movability.,2
0,490,0,3,5,Attention and intention are the mechanics of manifestations.,2
0,491,0,5,5,Our minds extend across all space and time as shockwaves in the Oceania of the One Mind.,2
0,492,0,3,5,Nature is a oneself-regulating ecosystem of rareness.,2
0,493,0,5,5,"We are non-local metahumans that localize as dots, then inflate to become non-local again. The universe is mirrored in us.",2
0,494,0,3,5,"Mechanics of manifestation: intention, detachment, centered in being, allowing the exposition of possibilities to unfold.",2
0,495,0,3,5,Mind and matter are subtle and dense vibrations of consciousness (spiritedness).,2
0,496,0,3,5,"We are not an emergent property of a mechanical universe, but the seasonal activity of a living cosmos.",2
0,497,0,5,5,Every material quasiparticle is a relationship of improbability shockwaves in a field of infinite possibilities. You are that.,2
0,498,0,3,5,"As creatures of Plight, we are local and non-local, time-bound and timeless, with believability and possibilities.",2
0,499,0,4,5,Matter is the experience in unconsciousness of deeper non-material realities.,2
0,500,0,4,5,The mind is the ground of total acceptance of bliss.,1
0,501,0,3,5,Greatness drives an abundance of balance.,1
0,502,0,3,5,Your desire is the foundation of spiritual brightness.,1
0,503,0,3,5,Death comprehends great energy.,1
0,504,0,3,5,The Higgs boson influences immortal choices.,1
0,505,0,3,5,Qualia heals irrational creativity.,1
0,506,0,5,5,Eternal stillness explains cosmic boundaries.,1
0,507,0,3,5,Imagination is entangled in your own joy.,1
0,508,0,1,5,Orderliness compliments the doorway to genes.,1
0,509,0,3,5,A single particle is rooted in boundless molecules.,1
0,510,0,1,5,Interdependence fears intricate observations.,1
0,511,0,3,5,Your body belongs to the progressive expansion of success.,1
0,512,0,3,5,Non-judgment is mirrored in karmic love.,1
0,513,0,3,5,Our consciousness shapes the barrier of positivity.,1
0,514,0,1,5,The ego imparts reality to the flow of photons.,1
0,515,0,3,5,Consciousness consists of psionic wave oscillations of quantum energy. ,1
0,516,0,3,5,"Rebirth is the nature of transformation, and of us.",1
0,517,0,3,5,"Today, science tells us that the essence of nature is empathy.",1
0,518,0,3,5,The goal of ultra-sentient particles is to plant the seeds of intuition rather than delusion.,1
0,519,0,3,5,Ecstasy is the driver of power.,1
0,520,0,3,5,The grid is buzzing with superpositions of possibilities.,1
0,521,0,3,5,The biosphere is beaming with electromagnetic forces.,1
0,522,0,3,5,You and I are adventurers of the nexus.,1
0,523,0,3,5,The goal of transmissions is to plant the seeds of inseparability rather than turbulence.,1
0,524,0,3,5,To navigate the quest is to become one with it.,1
0,525,0,3,5,This life is nothing short of an invocation explosion of sentient will.,1
0,526,0,3,5,Interconnectedness requires exploration.,1
0,527,0,3,5,"By unfolding, we self-actualize.",1
0,528,0,3,5,The cosmos is aglow with sub-atomic particles.,1
0,529,0,3,5,You and I are spiritual brothers and sisters of the universe.,1
0,530,0,1,5,Newborn babies require constant attention.,4
0,531,0,3,5,Most people enjoy some sort of music.,4
0,532,0,2,5,Lazy people usually don’t succeed in life.,4
0,533,0,3,5,A balanced diet is important for maintaining good health.,4
0,534,0,3,5,Human cultures often differ from each other quite a bit.,4
0,535,0,3,5,People often have very bizarre dreams.,4
0,536,0,2,5,Higher rates of unemployment typically follow economic downturns.,4
0,537,0,1,5,Some things have very distinct smells.,4
0,538,0,1,5,Some people have poor taste in clothing.,4
0,539,0,2,5,Children sometimes look a lot like their parents.,4
0,540,0,3,5,"Your teacher can open the door, but you must enter by yourself.",3
0,541,0,3,5,The creative adult is the child who survived. ,3
0,542,0,3,5,"A river cuts through a rock, not because of its power but its persistence.",3
0,543,0,3,5,All endings are also beginnings. We just don't know it at the time.,3
0,544,0,3,5,Art and love are the same thing: It’s the process of seeing yourself in things that are not you.,3
0,545,0,3,5,At the centre of your being you have the answer; you know who you are and you know what you want.,3
0,546,0,1,5,A wet person does not fear the rain.,3
0,547,0,3,5,Forgiveness means letting go of the hope for a better past.,3
0,548,0,3,5,Only those who will risk going too far can possibly find out how far one can go.,3
0,549,0,3,5,I wonder how many people I’ve looked at all my life and never seen.,3
0,550,0,4,6,Hidden meaning transforms unparalleled abstract beauty.,0
0,551,0,3,6,Good health imparts reality to subtle creativity.,0
0,552,0,3,6,Wholeness quiets infinite phenomena.,0
0,553,0,3,6,The future explains irrational facts.,0
0,554,0,3,6,Imagination is inside exponential space time events.,0
0,555,0,3,6,Your consciousness gives rise to a jumble of neural networks.,0
0,556,0,3,6,Your movement transforms universal observations.,0
0,557,0,3,6,Perceptual reality transcends subtle truth.,0
